Source,Target,Type,Id,Label,timeset,Weight,partition
96195,69773,Undirected,81736,,,1,1
69809,88868,Undirected,65159,,,1,1
69828,91793,Undirected,65167,,,1,1
69847,69891,Undirected,65172,,,1,1
69909,91786,Undirected,65207,,,1,1
69971,107198,Undirected,65226,,,1,2
69978,69979,Undirected,65228,,,1,1
86706,70007,Undirected,76154,,,1,2
70015,90744,Undirected,65235,,,1,1
70030,109851,Undirected,65240,,,1,1
70032,70310,Undirected,65242,,,1,2
70032,70310,Undirected,65241,,,1,1
70041,71784,Undirected,65244,,,1,1
70052,81652,Undirected,65250,,,1,1
70055,79961,Undirected,65251,,,1,1
70135,70142,Undirected,65271,,,1,1
70155,72292,Undirected,65274,,,1,1
70184,101983,Undirected,65288,,,1,1
70184,94810,Undirected,65287,,,1,1
70184,82006,Undirected,65286,,,1,1
70184,80476,Undirected,65285,,,1,1
70184,79915,Undirected,65284,,,1,1
70184,70763,Undirected,65283,,,1,1
70205,112978,Undirected,65296,,,1,1
70207,71679,Undirected,65297,,,1,1
112343,70236,Undirected,89751,,,1,2
112343,70236,Undirected,89750,,,1,1
112339,70236,Undirected,89747,,,1,1
112335,70236,Undirected,89742,,,1,2
112335,70236,Undirected,89741,,,1,1
107860,70236,Undirected,87556,,,1,1
101538,70236,Undirected,85025,,,1,1
79537,70236,Undirected,70440,,,1,1
77167,70236,Undirected,69287,,,1,1
72328,70236,Undirected,66475,,,1,2
71898,70236,Undirected,66152,,,1,1
70238,105067,Undirected,65309,,,1,2
70238,105067,Undirected,65308,,,1,1
70255,84277,Undirected,65314,,,1,1
70255,84276,Undirected,65313,,,1,1
84277,70255,Undirected,73409,,,1,1
84276,70255,Undirected,73407,,,1,1
70289,84923,Undirected,65325,,,1,1
70292,101530,Undirected,65326,,,1,1
70316,98752,Undirected,65330,,,1,1
70319,102808,Undirected,65331,,,1,1
70332,104316,Undirected,65332,,,1,1
70338,76894,Undirected,65334,,,1,1
89645,70353,Undirected,77964,,,1,1
105537,70373,Undirected,86533,,,1,1
70389,92800,Undirected,65341,,,1,1
103943,70389,Undirected,85932,,,1,1
98347,70389,Undirected,83572,,,1,1
70400,78331,Undirected,65352,,,1,1
70412,109950,Undirected,65362,,,1,1
70412,108783,Undirected,65361,,,1,1
70412,93419,Undirected,65359,,,1,1
70412,91895,Undirected,65358,,,1,1
70412,91239,Undirected,65357,,,1,1
70412,89715,Undirected,65356,,,1,1
70412,76250,Undirected,65355,,,1,1
70415,70416,Undirected,65363,,,1,2
91734,70429,Undirected,79173,,,1,2
70493,70671,Undirected,65386,,,1,1
70530,78712,Undirected,65421,,,1,1
70533,104491,Undirected,65423,,,1,1
70536,71175,Undirected,65427,,,1,1
95186,70542,Undirected,81127,,,1,1
81943,70542,Undirected,71947,,,1,1
70546,79516,Undirected,65433,,,1,1
70639,75130,Undirected,65459,,,1,1
70639,70640,Undirected,65458,,,1,1
70640,75130,Undirected,65460,,,1,1
70652,109922,Undirected,65466,,,1,1
70652,83644,Undirected,65465,,,1,1
70670,99030,Undirected,65481,,,1,1
70670,76982,Undirected,65480,,,1,1
70691,110878,Undirected,65488,,,1,1
70691,86770,Undirected,65487,,,1,1
70695,99802,Undirected,65490,,,1,1
70705,99085,Undirected,65497,,,1,1
108337,70705,Undirected,87755,,,1,1
70713,87437,Undirected,65502,,,1,1
70713,86967,Undirected,65501,,,1,1
70737,95319,Undirected,65516,,,1,1
70752,110256,Undirected,65534,,,1,1
70752,71509,Undirected,65533,,,1,1
70762,85296,Undirected,65538,,,1,2
70763,101983,Undirected,65543,,,1,1
70763,94810,Undirected,65542,,,1,1
70763,82006,Undirected,65541,,,1,1
70763,80476,Undirected,65540,,,1,1
70763,79915,Undirected,65539,,,1,1
70771,95389,Undirected,65547,,,1,1
70771,81156,Undirected,65546,,,1,1
70782,79870,Undirected,65557,,,1,1
75057,70782,Undirected,68121,,,1,1
70784,92297,Undirected,65559,,,1,1
70784,92293,Undirected,65558,,,1,1
70786,111824,Undirected,65562,,,1,1
70786,91609,Undirected,65561,,,1,1
70796,109680,Undirected,65568,,,1,1
70821,80273,Undirected,65586,,,1,1
107861,70836,Undirected,87557,,,1,1
70842,79833,Undirected,65590,,,1,1
70856,88204,Undirected,65599,,,1,1
70869,78764,Undirected,65602,,,1,2
70872,101746,Undirected,65606,,,1,1
70876,96285,Undirected,65616,,,1,1
70878,90927,Undirected,65618,,,1,2
90927,70878,Undirected,78653,,,1,1
78545,70878,Undirected,69947,,,1,2
70882,106754,Undirected,65620,,,1,1
70891,107664,Undirected,65622,,,1,1
70908,78564,Undirected,65630,,,1,1
70914,97759,Undirected,65632,,,1,3
85503,70923,Undirected,74142,,,1,1
70935,108142,Undirected,65639,,,1,1
70940,70937,Undirected,65642,,,1,1
70939,71559,Undirected,65641,,,1,1
70939,71092,Undirected,65640,,,1,1
101639,70942,Undirected,85058,,,1,2
101639,70942,Undirected,85057,,,1,1
71568,70951,Undirected,65941,,,1,2
70961,95513,Undirected,65645,,,1,1
70986,84177,Undirected,65651,,,1,2
70993,71365,Undirected,65655,,,1,2
70999,106989,Undirected,65656,,,1,2
71014,90797,Undirected,65667,,,1,1
71033,99478,Undirected,65683,,,1,1
71037,110551,Undirected,65694,,,1,1
71037,107389,Undirected,65693,,,1,1
71037,79859,Undirected,65692,,,1,1
71059,95718,Undirected,65698,,,1,1
71063,86785,Undirected,65701,,,1,1
71068,108580,Undirected,65705,,,1,1
71068,103810,Undirected,65704,,,1,1
71068,80457,Undirected,65703,,,1,1
71071,99772,Undirected,65706,,,1,2
71092,71559,Undirected,65711,,,1,1
71108,82593,Undirected,65721,,,1,1
71117,85114,Undirected,65724,,,1,1
71127,71129,Undirected,65739,,,1,1
71174,95441,Undirected,65767,,,1,1
71174,86629,Undirected,65766,,,1,1
71174,73994,Undirected,65765,,,1,1
71174,73991,Undirected,65764,,,1,1
71195,81927,Undirected,65780,,,1,1
112397,71195,Undirected,89759,,,1,1
110201,71195,Undirected,88588,,,1,1
106547,71195,Undirected,86982,,,1,1
98437,71195,Undirected,83609,,,1,1
71213,89547,Undirected,65791,,,1,1
111660,71231,Undirected,89457,,,1,2
71254,71698,Undirected,65801,,,1,1
71282,71281,Undirected,65806,,,1,1
71310,100582,Undirected,65815,,,1,2
71310,100582,Undirected,65814,,,1,1
71365,82607,Undirected,65830,,,1,1
71384,108361,Undirected,65845,,,1,1
71384,95976,Undirected,65844,,,1,2
71384,95976,Undirected,65843,,,1,1
71384,94596,Undirected,65842,,,1,1
71384,71398,Undirected,65840,,,1,2
71384,71398,Undirected,65839,,,1,1
71393,71394,Undirected,65850,,,1,1
71398,94596,Undirected,65852,,,1,1
108361,71398,Undirected,87760,,,1,1
95976,71398,Undirected,81540,,,1,2
95976,71398,Undirected,81539,,,1,1
71448,104153,Undirected,65872,,,1,1
71453,71454,Undirected,65874,,,1,2
71453,71454,Undirected,65873,,,1,1
84883,71453,Undirected,73777,,,1,2
71454,71453,Undirected,65875,,,1,1
84883,71454,Undirected,73779,,,1,2
84883,71454,Undirected,73778,,,1,1
82078,71454,Undirected,72001,,,1,1
71475,95536,Undirected,65893,,,1,1
71475,95533,Undirected,65892,,,1,1
95532,71475,Undirected,81347,,,1,1
71476,108636,Undirected,65902,,,1,2
71476,107554,Undirected,65901,,,1,2
71476,74890,Undirected,65900,,,1,2
108636,71476,Undirected,87879,,,1,1
107554,71476,Undirected,87418,,,1,1
98304,71476,Undirected,83539,,,1,1
74890,71476,Undirected,68019,,,1,1
101129,71494,Undirected,84880,,,1,1
71509,110256,Undirected,65923,,,1,1
71509,108065,Undirected,65922,,,1,1
71509,108021,Undirected,65921,,,1,1
71509,103250,Undirected,65920,,,1,1
71509,80099,Undirected,65919,,,1,1
71518,86389,Undirected,65930,,,1,1
71518,71874,Undirected,65929,,,1,1
86389,71518,Undirected,75913,,,1,2
86389,71518,Undirected,75912,,,1,1
71874,71518,Undirected,66101,,,1,2
71520,93331,Undirected,65932,,,1,1
71559,109334,Undirected,65940,,,1,1
71590,82306,Undirected,65951,,,1,1
71673,110106,Undirected,65986,,,1,1
71692,74379,Undirected,65994,,,1,1
71720,94736,Undirected,66001,,,1,2
71724,106569,Undirected,66006,,,1,1
71724,102872,Undirected,66005,,,1,1
71724,101271,Undirected,66004,,,1,1
71724,86433,Undirected,66003,,,1,1
71744,76256,Undirected,66022,,,1,2
71744,73416,Undirected,66021,,,1,1
91072,71744,Undirected,78719,,,1,2
71761,83257,Undirected,66032,,,1,1
74289,71785,Undirected,67668,,,1,2
105577,71787,Undirected,86561,,,1,1
71790,71787,Undirected,66057,,,1,1
94302,71811,Undirected,80694,,,1,1
71827,94525,Undirected,66080,,,1,1
71859,76803,Undirected,66091,,,1,1
71864,72487,Undirected,66094,,,1,1
71874,86389,Undirected,66103,,,1,2
71874,86389,Undirected,66102,,,1,1
90879,71889,Undirected,78629,,,1,1
90653,71889,Undirected,78534,,,1,1
71890,101845,Undirected,66115,,,1,1
71898,107860,Undirected,66154,,,1,1
71898,77167,Undirected,66153,,,1,1
81600,71915,Undirected,71771,,,1,1
72000,97469,Undirected,66232,,,1,1
72077,74874,Undirected,66273,,,1,1
112300,72117,Undirected,89737,,,1,1
72118,109580,Undirected,66297,,,1,1
72118,104378,Undirected,66296,,,1,1
72145,101139,Undirected,66351,,,1,1
72145,90631,Undirected,66350,,,1,1
72145,81768,Undirected,66349,,,1,1
72145,80051,Undirected,66348,,,1,1
72153,85860,Undirected,66357,,,1,1
72153,72154,Undirected,66356,,,1,1
103249,72153,Undirected,85617,,,1,1
103248,72153,Undirected,85612,,,1,1
103221,72153,Undirected,85601,,,1,1
102485,72153,Undirected,85370,,,1,2
102485,72153,Undirected,85369,,,1,1
96193,72153,Undirected,81725,,,1,1
91445,72153,Undirected,78984,,,1,1
72181,75221,Undirected,66381,,,1,1
72192,82984,Undirected,66391,,,1,1
72192,79217,Undirected,66390,,,1,1
72223,72224,Undirected,66404,,,1,1
72233,72857,Undirected,66408,,,1,1
72240,78280,Undirected,66412,,,1,1
72251,95156,Undirected,66423,,,1,2
72251,95156,Undirected,66422,,,1,1
72283,107428,Undirected,66446,,,1,1
72288,73136,Undirected,66447,,,1,1
104490,72299,Undirected,86172,,,1,1
72305,110871,Undirected,66455,,,1,1
72309,80922,Undirected,66461,,,1,3
72324,94478,Undirected,66469,,,1,1
72324,88285,Undirected,66468,,,1,1
72324,87971,Undirected,66467,,,1,1
72328,112343,Undirected,66477,,,1,2
72328,112335,Undirected,66476,,,1,2
72331,98819,Undirected,66480,,,1,1
72331,95289,Undirected,66479,,,1,1
72350,107743,Undirected,66491,,,1,1
72350,75277,Undirected,66490,,,1,1
72359,77684,Undirected,66496,,,1,1
72387,106035,Undirected,66510,,,1,2
72387,106035,Undirected,66509,,,1,1
72387,96024,Undirected,66508,,,1,2
72389,88902,Undirected,66517,,,1,1
72389,86139,Undirected,66516,,,1,1
72392,77973,Undirected,66519,,,1,1
72463,76651,Undirected,66602,,,1,1
72474,80997,Undirected,66608,,,1,1
72474,77808,Undirected,66607,,,1,1
72485,111263,Undirected,66620,,,1,1
72485,87996,Undirected,66619,,,1,1
72485,87378,Undirected,66618,,,1,1
72485,82094,Undirected,66617,,,1,1
112252,72485,Undirected,89712,,,1,1
108884,72485,Undirected,87991,,,1,1
72504,101909,Undirected,66629,,,1,2
72515,73969,Undirected,66633,,,1,1
73943,72521,Undirected,67490,,,1,1
72542,91825,Undirected,66653,,,1,2
72552,98498,Undirected,66659,,,1,1
94317,72552,Undirected,80708,,,1,1
92280,72554,Undirected,79501,,,1,1
72973,72554,Undirected,66863,,,1,1
72572,82577,Undirected,66672,,,1,1
72585,107373,Undirected,66676,,,1,1
72591,100149,Undirected,66677,,,1,1
72601,113077,Undirected,66684,,,1,1
72601,108764,Undirected,66683,,,1,1
72634,77413,Undirected,66712,,,1,1
72659,81169,Undirected,66724,,,1,1
72675,87412,Undirected,66728,,,1,1
72750,105292,Undirected,66754,,,1,1
72754,99485,Undirected,66766,,,1,2
72754,99485,Undirected,66765,,,1,1
72754,99480,Undirected,66764,,,1,2
72754,99480,Undirected,66763,,,1,1
72754,86658,Undirected,66762,,,1,2
72754,86658,Undirected,66761,,,1,1
72754,86657,Undirected,66760,,,1,2
72754,86657,Undirected,66759,,,1,1
72811,94449,Undirected,66780,,,1,1
72811,75473,Undirected,66779,,,1,1
101076,72811,Undirected,84766,,,1,1
83628,72811,Undirected,72980,,,1,1
80532,72811,Undirected,71039,,,1,1
72828,85084,Undirected,66787,,,1,1
72836,110822,Undirected,66795,,,1,1
72836,72849,Undirected,66794,,,1,1
72841,77194,Undirected,66799,,,1,1
72841,72842,Undirected,66798,,,1,1
72842,77194,Undirected,66800,,,1,1
72849,110822,Undirected,66801,,,1,1
72857,99104,Undirected,66815,,,1,2
72869,84947,Undirected,66819,,,1,1
72871,80320,Undirected,66820,,,1,1
72875,77682,Undirected,66821,,,1,1
72879,84823,Undirected,66824,,,1,1
72962,110902,Undirected,66861,,,1,1
72973,92280,Undirected,66864,,,1,1
73001,110845,Undirected,66868,,,1,1
95126,73001,Undirected,81103,,,1,1
73025,87996,Undirected,66881,,,1,1
73025,81800,Undirected,66880,,,1,2
73025,81800,Undirected,66879,,,1,1
73028,79859,Undirected,66884,,,1,2
73028,73872,Undirected,66883,,,1,2
73028,73872,Undirected,66882,,,1,1
73037,81440,Undirected,66885,,,1,1
89342,73037,Undirected,77680,,,1,1
73063,105299,Undirected,66901,,,1,1
73088,108888,Undirected,66910,,,1,1
73110,73291,Undirected,66923,,,1,1
73113,73114,Undirected,66926,,,1,1
73162,111138,Undirected,66945,,,1,1
73162,73810,Undirected,66944,,,1,1
73207,73206,Undirected,66965,,,1,1
73216,80924,Undirected,66976,,,1,2
73216,80924,Undirected,66975,,,1,1
73262,105786,Undirected,67050,,,1,1
73262,76111,Undirected,67049,,,1,1
73271,108404,Undirected,67057,,,1,1
73271,84766,Undirected,67056,,,1,1
73272,111607,Undirected,67058,,,1,2
73273,96998,Undirected,67065,,,1,1
73279,102813,Undirected,67069,,,1,1
73306,76557,Undirected,67095,,,1,1
73360,73361,Undirected,67134,,,1,2
73360,73361,Undirected,67133,,,1,1
73393,86430,Undirected,67184,,,1,1
73435,107717,Undirected,67201,,,1,1
73435,74184,Undirected,67200,,,1,1
84810,73440,Undirected,73718,,,1,1
73454,94478,Undirected,67204,,,1,2
73465,97398,Undirected,67206,,,1,1
73476,80748,Undirected,67208,,,1,1
73489,96158,Undirected,67211,,,1,2
73489,96158,Undirected,67210,,,1,1
73495,80099,Undirected,67213,,,1,2
73535,87895,Undirected,67221,,,1,1
73564,80102,Undirected,67230,,,1,1
73577,101099,Undirected,67249,,,1,1
73577,73604,Undirected,67248,,,1,1
73577,73580,Undirected,67247,,,1,1
73580,101099,Undirected,67254,,,1,1
73580,73604,Undirected,67253,,,1,1
73583,73621,Undirected,67255,,,1,1
73585,97725,Undirected,67257,,,1,1
73604,101099,Undirected,67277,,,1,1
73606,88825,Undirected,67278,,,1,1
73613,97037,Undirected,67282,,,1,1
73613,97036,Undirected,67281,,,1,1
73679,93685,Undirected,67291,,,1,1
73679,73680,Undirected,67290,,,1,1
73680,93685,Undirected,67292,,,1,1
73683,99833,Undirected,67297,,,1,1
73683,78331,Undirected,67296,,,1,1
73686,74749,Undirected,67300,,,1,1
73686,74748,Undirected,67299,,,1,1
73686,74682,Undirected,67298,,,1,1
73711,83098,Undirected,67364,,,1,1
73717,103974,Undirected,67368,,,1,1
73724,94971,Undirected,67373,,,1,2
73743,90879,Undirected,67380,,,1,2
73761,99650,Undirected,67381,,,1,1
73794,101099,Undirected,67398,,,1,1
73794,91237,Undirected,67397,,,1,1
73794,90174,Undirected,67396,,,1,1
101688,73794,Undirected,85078,,,1,1
94947,73794,Undirected,81031,,,1,1
83331,73794,Undirected,72789,,,1,1
78597,73794,Undirected,69994,,,1,1
78570,73794,Undirected,69957,,,1,1
73810,111138,Undirected,67405,,,1,1
73872,79859,Undirected,67461,,,1,2
73879,95770,Undirected,67463,,,1,1
73879,95766,Undirected,67462,,,1,1
73919,108680,Undirected,67474,,,1,1
73923,106751,Undirected,67482,,,1,1
73923,97600,Undirected,67481,,,1,1
73923,95465,Undirected,67480,,,1,1
73929,93114,Undirected,67485,,,1,1
90968,73929,Undirected,78683,,,1,1
90476,73961,Undirected,78440,,,1,1
73991,95441,Undirected,67506,,,1,1
73991,86629,Undirected,67505,,,1,1
73991,73994,Undirected,67504,,,1,1
73994,95441,Undirected,67538,,,1,1
73994,86629,Undirected,67537,,,1,1
74055,104275,Undirected,67559,,,1,1
74062,99776,Undirected,67561,,,1,1
74062,86935,Undirected,67560,,,1,1
74096,96139,Undirected,67576,,,1,1
74096,74097,Undirected,67575,,,1,2
74096,74097,Undirected,67574,,,1,1
74097,96139,Undirected,67577,,,1,1
74103,93175,Undirected,67579,,,1,1
74118,108889,Undirected,67583,,,1,1
74184,107717,Undirected,67600,,,1,1
103200,74277,Undirected,85584,,,1,1
103193,74277,Undirected,85579,,,1,1
76440,74296,Undirected,68923,,,1,1
74323,91233,Undirected,67689,,,1,1
74338,74339,Undirected,67696,,,1,1
74364,100311,Undirected,67706,,,1,1
74368,76421,Undirected,67708,,,1,1
74406,96450,Undirected,67727,,,1,1
74406,96333,Undirected,67726,,,1,1
74406,96155,Undirected,67725,,,1,1
74406,82148,Undirected,67724,,,1,1
74416,74536,Undirected,67730,,,1,1
74417,112116,Undirected,67733,,,1,2
74417,112116,Undirected,67732,,,1,1
74435,76050,Undirected,67739,,,1,1
74437,82678,Undirected,67740,,,1,2
100095,74468,Undirected,84278,,,1,2
74473,84771,Undirected,67751,,,1,1
74486,104342,Undirected,67759,,,1,2
74486,104339,Undirected,67758,,,1,2
93228,74498,Undirected,80056,,,1,2
74505,76645,Undirected,67796,,,1,1
74520,111710,Undirected,67799,,,1,1
74520,82970,Undirected,67798,,,1,1
74524,84843,Undirected,67801,,,1,2
74537,76124,Undirected,67811,,,1,2
74543,82692,Undirected,67823,,,1,1
74544,110597,Undirected,67826,,,1,1
110597,74544,Undirected,88764,,,1,2
74579,74580,Undirected,67851,,,1,2
74579,74580,Undirected,67850,,,1,1
74615,79859,Undirected,67873,,,1,1
74621,74622,Undirected,67875,,,1,1
74649,112274,Undirected,67889,,,1,1
74649,104066,Undirected,67888,,,1,1
74670,84589,Undirected,67892,,,1,1
74671,96408,Undirected,67899,,,1,1
74671,88677,Undirected,67898,,,1,1
74671,80382,Undirected,67897,,,1,1
74671,79217,Undirected,67896,,,1,2
74671,79217,Undirected,67895,,,1,1
74682,74749,Undirected,67903,,,1,1
74682,74748,Undirected,67902,,,1,1
104028,74737,Undirected,85963,,,1,1
81330,74737,Undirected,71599,,,1,1
74748,96417,Undirected,67926,,,1,1
74748,74749,Undirected,67925,,,1,1
96417,74748,Undirected,81960,,,1,1
74749,96417,Undirected,67927,,,1,1
74757,78999,Undirected,67931,,,1,1
74773,109786,Undirected,67946,,,1,1
74773,109091,Undirected,67945,,,1,1
74773,108610,Undirected,67944,,,1,1
74773,102027,Undirected,67942,,,1,1
74773,80099,Undirected,67939,,,1,1
109133,74773,Undirected,88145,,,1,1
97761,74773,Undirected,83246,,,1,1
74843,101526,Undirected,67980,,,1,1
74843,89814,Undirected,67979,,,1,1
74843,86382,Undirected,67978,,,1,1
74843,76616,Undirected,67977,,,1,1
74843,75395,Undirected,67976,,,1,1
74862,97952,Undirected,67982,,,1,1
97953,74862,Undirected,83380,,,1,1
89431,74862,Undirected,77722,,,1,1
74882,107362,Undirected,68002,,,1,1
74888,74889,Undirected,68010,,,1,1
88353,74889,Undirected,77150,,,1,1
74890,108636,Undirected,68024,,,1,2
74890,108636,Undirected,68023,,,1,1
74890,107554,Undirected,68022,,,1,2
74890,107554,Undirected,68021,,,1,1
74890,98304,Undirected,68020,,,1,1
112190,74890,Undirected,89693,,,1,1
74911,74912,Undirected,68033,,,1,1
76236,74917,Undirected,68745,,,1,1
74921,95429,Undirected,68037,,,1,1
74921,87604,Undirected,68036,,,1,1
74926,77810,Undirected,68040,,,1,1
74945,96424,Undirected,68051,,,1,1
74981,87260,Undirected,68062,,,1,1
76913,74991,Undirected,69170,,,1,2
75001,82069,Undirected,68073,,,1,1
75003,81443,Undirected,68075,,,1,1
75006,75007,Undirected,68078,,,1,1
75020,112280,Undirected,68079,,,1,1
75021,83331,Undirected,68081,,,1,2
92028,75021,Undirected,79328,,,1,2
75027,102569,Undirected,68091,,,1,1
75027,95752,Undirected,68090,,,1,1
75027,86391,Undirected,68089,,,1,1
100595,75031,Undirected,84404,,,1,1
75050,104923,Undirected,68106,,,1,1
75053,95585,Undirected,68111,,,1,1
75053,75054,Undirected,68110,,,1,1
75054,95585,Undirected,68112,,,1,1
75057,81071,Undirected,68123,,,1,2
75065,75063,Undirected,68128,,,1,2
75064,75063,Undirected,68127,,,1,2
75064,75063,Undirected,68126,,,1,1
75065,75064,Undirected,68129,,,1,2
75098,111443,Undirected,68133,,,1,1
97616,75098,Undirected,83183,,,1,1
75139,110764,Undirected,68158,,,1,1
75139,97291,Undirected,68157,,,1,1
75167,75689,Undirected,68166,,,1,1
75168,82645,Undirected,68168,,,1,1
75168,82644,Undirected,68167,,,1,1
90424,75176,Undirected,78405,,,1,1
75177,107139,Undirected,68174,,,1,1
75177,95915,Undirected,68173,,,1,1
75177,79117,Undirected,68172,,,1,1
75177,77888,Undirected,68171,,,1,1
75178,102441,Undirected,68175,,,1,1
75231,109950,Undirected,68207,,,1,1
