Id,Label,timeset,partition
26571,26571,,Padova
26579,26579,,Vicenza
26583,26583,,Padova
26584,26584,,Padova
26585,26585,,Padova
26586,26586,,Padova
26587,26587,,Vicenza
26591,26591,,Padova
26593,26593,,Padova
26596,26596,,Vicenza
26597,26597,,Vicenza
26603,26603,,Vicenza
26605,26605,,Padova
26608,26608,,Vicenza
26610,26610,,Vicenza
26613,26613,,Vicenza
26616,26616,,Padova
26618,26618,,Vicenza
26620,26620,,Padova
26628,26628,,Padova
26630,26630,,Vicenza
26631,26631,,Padova
26634,26634,,Vicenza
26635,26635,,Padova
26636,26636,,Vicenza
26642,26642,,Vicenza
26644,26644,,Vicenza
26646,26646,,Padova
26650,26650,,Padova
26651,26651,,Padova
26655,26655,,Vicenza
26658,26658,,Padova
26660,26660,,Padova
26672,26672,,Vicenza
26673,26673,,Padova
26676,26676,,Padova
26684,26684,,Padova
26685,26685,,Vicenza
26692,26692,,Padova
26693,26693,,Vicenza
26695,26695,,Padova
26698,26698,,Padova
26702,26702,,Vicenza
26705,26705,,Padova
26706,26706,,Padova
26708,26708,,Vicenza
26712,26712,,Vicenza
26716,26716,,Vicenza
26719,26719,,Vicenza
26720,26720,,Vicenza
26723,26723,,Padova
26726,26726,,Padova
26728,26728,,Vicenza
26730,26730,,Vicenza
26735,26735,,Vicenza
26737,26737,,Vicenza
26739,26739,,Padova
26754,26754,,Padova
26755,26755,,Padova
26758,26758,,Padova
26770,26770,,Vicenza
26777,26777,,Padova
26778,26778,,Vicenza
26790,26790,,Vicenza
26791,26791,,Vicenza
26793,26793,,Vicenza
26798,26798,,Padova
26799,26799,,Vicenza
26800,26800,,Vicenza
26804,26804,,Vicenza
26805,26805,,Vicenza
26808,26808,,Vicenza
26809,26809,,Vicenza
26811,26811,,Vicenza
26814,26814,,Vicenza
26818,26818,,Vicenza
26821,26821,,Vicenza
26823,26823,,Vicenza
26827,26827,,Vicenza
26829,26829,,Padova
26831,26831,,Padova
26832,26832,,Vicenza
26835,26835,,Padova
26837,26837,,Padova
26838,26838,,Padova
26841,26841,,Padova
26846,26846,,Padova
26850,26850,,Padova
26851,26851,,Padova
26852,26852,,Vicenza
26854,26854,,Vicenza
26858,26858,,Padova
26862,26862,,Vicenza
26865,26865,,Vicenza
26867,26867,,Vicenza
26868,26868,,Vicenza
26870,26870,,Vicenza
26871,26871,,Vicenza
26876,26876,,Padova
26883,26883,,Vicenza
26886,26886,,Padova
26894,26894,,Padova
26901,26901,,Padova
26903,26903,,Vicenza
26904,26904,,Padova
26905,26905,,Vicenza
26906,26906,,Vicenza
26912,26912,,Padova
26917,26917,,Vicenza
26921,26921,,Padova
26923,26923,,Vicenza
26925,26925,,Vicenza
26928,26928,,Padova
26933,26933,,Vicenza
26941,26941,,Vicenza
26950,26950,,Padova
26952,26952,,Padova
26954,26954,,Padova
26955,26955,,Vicenza
26960,26960,,Padova
26962,26962,,Padova
26974,26974,,Vicenza
26975,26975,,Vicenza
26976,26976,,Vicenza
26977,26977,,Vicenza
26979,26979,,Vicenza
26981,26981,,Vicenza
26982,26982,,Vicenza
26986,26986,,Padova
26988,26988,,Padova
26991,26991,,Vicenza
26993,26993,,Vicenza
26995,26995,,Padova
26999,26999,,Padova
27000,27000,,Padova
27001,27001,,Vicenza
27003,27003,,Vicenza
27005,27005,,Padova
27007,27007,,Padova
27012,27012,,Vicenza
27013,27013,,Padova
27017,27017,,Padova
27020,27020,,Padova
27023,27023,,Padova
27028,27028,,Vicenza
27029,27029,,Vicenza
27032,27032,,Padova
27033,27033,,Vicenza
27039,27039,,Vicenza
27040,27040,,Vicenza
27041,27041,,Vicenza
27042,27042,,Vicenza
27043,27043,,Vicenza
27045,27045,,Vicenza
27046,27046,,Vicenza
27047,27047,,Vicenza
27048,27048,,Vicenza
27049,27049,,Vicenza
27053,27053,,Vicenza
27054,27054,,Padova
27058,27058,,Padova
27059,27059,,Vicenza
27062,27062,,Vicenza
27069,27069,,Vicenza
27076,27076,,Padova
27089,27089,,Padova
27090,27090,,Padova
27091,27091,,Padova
27092,27092,,Padova
27100,27100,,Vicenza
27102,27102,,Padova
27108,27108,,Vicenza
27116,27116,,Vicenza
27119,27119,,Padova
27121,27121,,Padova
27122,27122,,Vicenza
27123,27123,,Vicenza
27124,27124,,Vicenza
27126,27126,,Vicenza
27129,27129,,Vicenza
27130,27130,,Padova
27133,27133,,Vicenza
27148,27148,,Padova
27154,27154,,Vicenza
27161,27161,,Vicenza
27165,27165,,Vicenza
27168,27168,,Vicenza
27169,27169,,Padova
27171,27171,,Padova
27172,27172,,Padova
27174,27174,,Vicenza
27184,27184,,Padova
27191,27191,,Vicenza
27192,27192,,Vicenza
27193,27193,,Padova
27194,27194,,Vicenza
27197,27197,,Padova
27199,27199,,Padova
27201,27201,,Padova
27208,27208,,Padova
27209,27209,,Vicenza
27211,27211,,Padova
27213,27213,,Padova
27215,27215,,Padova
27220,27220,,Vicenza
27222,27222,,Vicenza
27225,27225,,Padova
27229,27229,,Padova
27230,27230,,Padova
27232,27232,,Vicenza
27233,27233,,Padova
27239,27239,,Vicenza
27240,27240,,Padova
27248,27248,,Padova
27249,27249,,Vicenza
27250,27250,,Padova
27252,27252,,Padova
27255,27255,,Vicenza
27259,27259,,Padova
27263,27263,,Padova
27273,27273,,Padova
27275,27275,,Vicenza
27287,27287,,Padova
27288,27288,,Padova
27292,27292,,Vicenza
27296,27296,,Vicenza
27299,27299,,Vicenza
27303,27303,,Padova
27304,27304,,Padova
27309,27309,,Vicenza
27313,27313,,Padova
27316,27316,,Vicenza
27317,27317,,Vicenza
27325,27325,,Padova
27327,27327,,Padova
27329,27329,,Padova
27335,27335,,Vicenza
27337,27337,,Vicenza
27341,27341,,Vicenza
27346,27346,,Padova
27347,27347,,Vicenza
27348,27348,,Vicenza
27349,27349,,Padova
27350,27350,,Vicenza
27351,27351,,Vicenza
27359,27359,,Vicenza
27361,27361,,Vicenza
27363,27363,,Vicenza
27366,27366,,Vicenza
27372,27372,,Vicenza
27375,27375,,Vicenza
27376,27376,,Vicenza
27378,27378,,Padova
27384,27384,,Padova
27398,27398,,Padova
27400,27400,,Vicenza
27401,27401,,Padova
27411,27411,,Vicenza
27412,27412,,Vicenza
27414,27414,,Vicenza
27415,27415,,Padova
27416,27416,,Vicenza
27419,27419,,Vicenza
27426,27426,,Padova
27431,27431,,Vicenza
27433,27433,,Padova
27434,27434,,Padova
27435,27435,,Padova
27438,27438,,Vicenza
27439,27439,,Vicenza
27445,27445,,Vicenza
27447,27447,,Padova
27449,27449,,Vicenza
27450,27450,,Padova
27451,27451,,Padova
27455,27455,,Vicenza
27456,27456,,Padova
27464,27464,,Vicenza
27477,27477,,Vicenza
27478,27478,,Vicenza
27479,27479,,Vicenza
27488,27488,,Vicenza
27490,27490,,Padova
27494,27494,,Padova
27506,27506,,Vicenza
27511,27511,,Vicenza
27529,27529,,Padova
27530,27530,,Padova
27531,27531,,Padova
27532,27532,,Padova
27533,27533,,Vicenza
27535,27535,,Vicenza
27544,27544,,Padova
27554,27554,,Padova
27556,27556,,Vicenza
27561,27561,,Vicenza
27563,27563,,Padova
27565,27565,,Padova
27567,27567,,Padova
27568,27568,,Vicenza
27573,27573,,Vicenza
27580,27580,,Vicenza
27583,27583,,Padova
27585,27585,,Vicenza
27587,27587,,Vicenza
27591,27591,,Vicenza
27592,27592,,Vicenza
27593,27593,,Padova
27595,27595,,Vicenza
27596,27596,,Vicenza
27597,27597,,Vicenza
27599,27599,,Vicenza
27606,27606,,Vicenza
27613,27613,,Vicenza
27616,27616,,Padova
27620,27620,,Padova
27625,27625,,Padova
27626,27626,,Vicenza
27627,27627,,Vicenza
27628,27628,,Vicenza
27638,27638,,Vicenza
27647,27647,,Padova
27651,27651,,Padova
27661,27661,,Padova
27663,27663,,Vicenza
27666,27666,,Padova
27674,27674,,Vicenza
27675,27675,,Padova
27676,27676,,Vicenza
27679,27679,,Vicenza
27683,27683,,Vicenza
27696,27696,,Vicenza
27698,27698,,Padova
27702,27702,,Padova
27703,27703,,Vicenza
27707,27707,,Vicenza
27711,27711,,Padova
27713,27713,,Vicenza
27714,27714,,Padova
27715,27715,,Padova
27716,27716,,Vicenza
27720,27720,,Padova
27721,27721,,Padova
27723,27723,,Vicenza
27727,27727,,Vicenza
27730,27730,,Vicenza
27733,27733,,Vicenza
27737,27737,,Vicenza
27739,27739,,Vicenza
27741,27741,,Padova
27742,27742,,Vicenza
27745,27745,,Vicenza
27747,27747,,Vicenza
27748,27748,,Padova
27762,27762,,Padova
27771,27771,,Vicenza
27773,27773,,Padova
27774,27774,,Vicenza
27778,27778,,Padova
27779,27779,,Vicenza
27783,27783,,Vicenza
27785,27785,,Padova
27788,27788,,Padova
27791,27791,,Vicenza
27794,27794,,Padova
27795,27795,,Vicenza
27801,27801,,Vicenza
27804,27804,,Vicenza
27808,27808,,Padova
27809,27809,,Padova
27811,27811,,Padova
27812,27812,,Vicenza
27817,27817,,Vicenza
27819,27819,,Vicenza
27821,27821,,Vicenza
27826,27826,,Padova
27827,27827,,Padova
27829,27829,,Padova
27830,27830,,Vicenza
27832,27832,,Vicenza
27834,27834,,Padova
27844,27844,,Vicenza
27845,27845,,Vicenza
27846,27846,,Vicenza
27847,27847,,Padova
27849,27849,,Padova
27851,27851,,Padova
27852,27852,,Vicenza
27853,27853,,Vicenza
27857,27857,,Padova
27860,27860,,Padova
27862,27862,,Padova
27863,27863,,Vicenza
27864,27864,,Padova
27865,27865,,Padova
27866,27866,,Padova
27867,27867,,Padova
27870,27870,,Padova
27872,27872,,Padova
27875,27875,,Vicenza
27878,27878,,Padova
27879,27879,,Padova
27883,27883,,Padova
27887,27887,,Padova
27888,27888,,Vicenza
27890,27890,,Padova
27892,27892,,Vicenza
27897,27897,,Padova
27898,27898,,Vicenza
27902,27902,,Vicenza
27903,27903,,Padova
27905,27905,,Vicenza
27906,27906,,Vicenza
27907,27907,,Padova
27908,27908,,Vicenza
27909,27909,,Vicenza
27910,27910,,Vicenza
27913,27913,,Padova
27920,27920,,Padova
27923,27923,,Padova
27926,27926,,Padova
27930,27930,,Vicenza
27944,27944,,Vicenza
27949,27949,,Vicenza
27961,27961,,Padova
27964,27964,,Padova
27971,27971,,Vicenza
27983,27983,,Vicenza
28013,28013,,Padova
28014,28014,,Vicenza
28025,28025,,Padova
28041,28041,,Padova
28043,28043,,Vicenza
28045,28045,,Padova
28046,28046,,Vicenza
28048,28048,,Padova
28055,28055,,Padova
28058,28058,,Vicenza
28059,28059,,Padova
28071,28071,,Vicenza
28073,28073,,Padova
28082,28082,,Vicenza
28086,28086,,Padova
28088,28088,,Vicenza
28103,28103,,Vicenza
28108,28108,,Vicenza
28109,28109,,Vicenza
28115,28115,,Vicenza
28119,28119,,Vicenza
28126,28126,,Vicenza
28129,28129,,Vicenza
28132,28132,,Padova
28133,28133,,Padova
28135,28135,,Padova
28136,28136,,Vicenza
28139,28139,,Padova
28141,28141,,Padova
28142,28142,,Vicenza
28145,28145,,Padova
28146,28146,,Padova
28147,28147,,Vicenza
28148,28148,,Padova
28149,28149,,Padova
28150,28150,,Vicenza
28152,28152,,Vicenza
28154,28154,,Vicenza
28156,28156,,Vicenza
28158,28158,,Vicenza
28164,28164,,Vicenza
28168,28168,,Padova
28171,28171,,Vicenza
28172,28172,,Vicenza
28174,28174,,Padova
28177,28177,,Vicenza
28181,28181,,Padova
28183,28183,,Padova
28184,28184,,Padova
28188,28188,,Vicenza
28192,28192,,Vicenza
28194,28194,,Vicenza
28200,28200,,Padova
28201,28201,,Vicenza
28203,28203,,Vicenza
28204,28204,,Vicenza
28209,28209,,Vicenza
28213,28213,,Vicenza
28214,28214,,Vicenza
28215,28215,,Vicenza
28216,28216,,Vicenza
28217,28217,,Vicenza
28218,28218,,Vicenza
28219,28219,,Vicenza
28221,28221,,Vicenza
28224,28224,,Vicenza
28226,28226,,Vicenza
28227,28227,,Vicenza
28228,28228,,Vicenza
28229,28229,,Vicenza
28230,28230,,Vicenza
28233,28233,,Vicenza
28234,28234,,Vicenza
28235,28235,,Vicenza
28241,28241,,Vicenza
28242,28242,,Vicenza
28247,28247,,Vicenza
28250,28250,,Padova
28253,28253,,Vicenza
28255,28255,,Vicenza
28257,28257,,Vicenza
28258,28258,,Padova
28262,28262,,Vicenza
28268,28268,,Padova
28272,28272,,Vicenza
28274,28274,,Padova
28275,28275,,Vicenza
28276,28276,,Vicenza
28280,28280,,Padova
28282,28282,,Vicenza
28289,28289,,Padova
28291,28291,,Padova
28297,28297,,Vicenza
28299,28299,,Vicenza
28302,28302,,Padova
28304,28304,,Padova
28309,28309,,Vicenza
28310,28310,,Vicenza
28311,28311,,Vicenza
28314,28314,,Padova
28315,28315,,Padova
28319,28319,,Vicenza
28322,28322,,Vicenza
28324,28324,,Vicenza
28325,28325,,Padova
28328,28328,,Vicenza
28329,28329,,Padova
28330,28330,,Vicenza
28332,28332,,Vicenza
28333,28333,,Vicenza
28334,28334,,Vicenza
28337,28337,,Padova
28338,28338,,Vicenza
28343,28343,,Vicenza
28344,28344,,Vicenza
28349,28349,,Padova
28350,28350,,Vicenza
28351,28351,,Vicenza
28354,28354,,Vicenza
28355,28355,,Vicenza
28356,28356,,Vicenza
28357,28357,,Vicenza
28361,28361,,Vicenza
28369,28369,,Vicenza
28373,28373,,Vicenza
28376,28376,,Vicenza
28377,28377,,Vicenza
28382,28382,,Padova
28384,28384,,Vicenza
28385,28385,,Vicenza
28388,28388,,Vicenza
28394,28394,,Vicenza
28395,28395,,Vicenza
28397,28397,,Vicenza
28400,28400,,Vicenza
28404,28404,,Vicenza
28405,28405,,Vicenza
28408,28408,,Vicenza
28411,28411,,Padova
28412,28412,,Padova
28413,28413,,Vicenza
28417,28417,,Padova
28419,28419,,Padova
28422,28422,,Vicenza
28426,28426,,Padova
28427,28427,,Padova
28430,28430,,Vicenza
28431,28431,,Vicenza
28437,28437,,Padova
28442,28442,,Vicenza
28451,28451,,Padova
28452,28452,,Padova
28462,28462,,Vicenza
28465,28465,,Padova
28466,28466,,Padova
28467,28467,,Vicenza
28469,28469,,Padova
28470,28470,,Vicenza
28471,28471,,Vicenza
28477,28477,,Vicenza
28479,28479,,Padova
28480,28480,,Vicenza
28482,28482,,Padova
28489,28489,,Vicenza
28492,28492,,Padova
28495,28495,,Padova
28497,28497,,Vicenza
28499,28499,,Vicenza
28501,28501,,Vicenza
28505,28505,,Padova
28506,28506,,Vicenza
28507,28507,,Vicenza
28509,28509,,Padova
28510,28510,,Padova
28515,28515,,Padova
28516,28516,,Padova
28518,28518,,Vicenza
28522,28522,,Padova
28524,28524,,Vicenza
28525,28525,,Vicenza
28526,28526,,Vicenza
28530,28530,,Padova
28537,28537,,Vicenza
28542,28542,,Vicenza
28545,28545,,Vicenza
28549,28549,,Vicenza
28556,28556,,Padova
28558,28558,,Vicenza
28562,28562,,Vicenza
28564,28564,,Vicenza
28566,28566,,Vicenza
28572,28572,,Padova
28576,28576,,Vicenza
28578,28578,,Padova
28579,28579,,Vicenza
28580,28580,,Padova
28583,28583,,Padova
28587,28587,,Padova
28588,28588,,Padova
28597,28597,,Vicenza
28601,28601,,Vicenza
28603,28603,,Padova
28608,28608,,Vicenza
28616,28616,,Padova
28619,28619,,Vicenza
28620,28620,,Vicenza
28621,28621,,Vicenza
28627,28627,,Padova
28643,28643,,Padova
28644,28644,,Padova
28647,28647,,Vicenza
28649,28649,,Padova
28650,28650,,Padova
28655,28655,,Padova
28664,28664,,Padova
28665,28665,,Vicenza
28669,28669,,Padova
28672,28672,,Padova
28674,28674,,Vicenza
28680,28680,,Padova
28681,28681,,Vicenza
28682,28682,,Vicenza
28694,28694,,Vicenza
28696,28696,,Padova
28699,28699,,Padova
28702,28702,,Vicenza
28705,28705,,Vicenza
28711,28711,,Padova
28714,28714,,Padova
28715,28715,,Vicenza
28724,28724,,Padova
28725,28725,,Vicenza
28731,28731,,Padova
28752,28752,,Vicenza
28753,28753,,Vicenza
28754,28754,,Padova
28759,28759,,Padova
28771,28771,,Padova
28779,28779,,Vicenza
28780,28780,,Padova
28788,28788,,Vicenza
28791,28791,,Vicenza
28797,28797,,Padova
28798,28798,,Padova
28803,28803,,Padova
28806,28806,,Padova
28807,28807,,Padova
28808,28808,,Padova
28813,28813,,Vicenza
28828,28828,,Padova
28829,28829,,Vicenza
28831,28831,,Vicenza
28834,28834,,Vicenza
28837,28837,,Padova
28843,28843,,Padova
28844,28844,,Vicenza
28846,28846,,Vicenza
28848,28848,,Vicenza
28853,28853,,Vicenza
28855,28855,,Vicenza
28857,28857,,Vicenza
28865,28865,,Vicenza
28868,28868,,Vicenza
28874,28874,,Padova
28880,28880,,Padova
28882,28882,,Padova
28885,28885,,Vicenza
28886,28886,,Padova
28891,28891,,Padova
28892,28892,,Padova
28895,28895,,Vicenza
28901,28901,,Padova
28903,28903,,Padova
28904,28904,,Padova
28906,28906,,Vicenza
28915,28915,,Vicenza
28918,28918,,Vicenza
28921,28921,,Padova
28922,28922,,Padova
28923,28923,,Padova
28936,28936,,Padova
28950,28950,,Vicenza
28951,28951,,Vicenza
28959,28959,,Padova
28962,28962,,Vicenza
28963,28963,,Vicenza
28964,28964,,Padova
28970,28970,,Vicenza
28971,28971,,Vicenza
28972,28972,,Padova
28982,28982,,Padova
28991,28991,,Vicenza
28994,28994,,Padova
29000,29000,,Padova
29006,29006,,Vicenza
29007,29007,,Padova
29011,29011,,Vicenza
29013,29013,,Vicenza
29023,29023,,Vicenza
29030,29030,,Vicenza
29039,29039,,Vicenza
29040,29040,,Vicenza
29041,29041,,Vicenza
29042,29042,,Vicenza
29051,29051,,Padova
29052,29052,,Vicenza
29054,29054,,Vicenza
29056,29056,,Vicenza
29060,29060,,Padova
29065,29065,,Padova
29068,29068,,Vicenza
29069,29069,,Vicenza
29071,29071,,Padova
29072,29072,,Padova
29073,29073,,Padova
29076,29076,,Vicenza
29087,29087,,Vicenza
29088,29088,,Vicenza
29094,29094,,Padova
29099,29099,,Padova
29100,29100,,Padova
29101,29101,,Padova
29107,29107,,Vicenza
29117,29117,,Padova
29120,29120,,Padova
29122,29122,,Vicenza
29124,29124,,Padova
29125,29125,,Vicenza
29129,29129,,Padova
29135,29135,,Padova
29136,29136,,Vicenza
29137,29137,,Vicenza
29140,29140,,Vicenza
29143,29143,,Vicenza
29149,29149,,Padova
29150,29150,,Padova
29151,29151,,Vicenza
29157,29157,,Vicenza
29159,29159,,Vicenza
29161,29161,,Vicenza
29172,29172,,Vicenza
29185,29185,,Padova
29188,29188,,Padova
29191,29191,,Vicenza
29192,29192,,Vicenza
29194,29194,,Vicenza
29196,29196,,Vicenza
29198,29198,,Vicenza
29199,29199,,Padova
29207,29207,,Vicenza
29209,29209,,Vicenza
29213,29213,,Padova
29216,29216,,Vicenza
29217,29217,,Padova
29218,29218,,Padova
29224,29224,,Padova
29232,29232,,Vicenza
29233,29233,,Vicenza
29234,29234,,Padova
29241,29241,,Padova
29243,29243,,Padova
29244,29244,,Padova
29247,29247,,Padova
29256,29256,,Vicenza
29257,29257,,Vicenza
29259,29259,,Padova
29260,29260,,Vicenza
29261,29261,,Vicenza
29264,29264,,Vicenza
29266,29266,,Vicenza
29267,29267,,Vicenza
29271,29271,,Padova
29277,29277,,Padova
29280,29280,,Vicenza
29282,29282,,Padova
29284,29284,,Vicenza
29285,29285,,Padova
29291,29291,,Padova
29292,29292,,Padova
29300,29300,,Padova
29302,29302,,Vicenza
29315,29315,,Vicenza
29327,29327,,Vicenza
29333,29333,,Padova
29335,29335,,Vicenza
29336,29336,,Vicenza
29346,29346,,Padova
29352,29352,,Vicenza
29353,29353,,Vicenza
29359,29359,,Padova
29360,29360,,Padova
29362,29362,,Padova
29368,29368,,Padova
29373,29373,,Padova
29375,29375,,Padova
29376,29376,,Vicenza
29392,29392,,Padova
29393,29393,,Padova
29395,29395,,Vicenza
29397,29397,,Padova
29402,29402,,Padova
29403,29403,,Padova
29407,29407,,Padova
29408,29408,,Padova
29412,29412,,Vicenza
29427,29427,,Padova
29431,29431,,Padova
29434,29434,,Vicenza
29438,29438,,Padova
29442,29442,,Padova
29444,29444,,Vicenza
29445,29445,,Padova
29452,29452,,Padova
29459,29459,,Padova
29463,29463,,Padova
29464,29464,,Vicenza
29469,29469,,Vicenza
29471,29471,,Padova
29474,29474,,Vicenza
29475,29475,,Vicenza
29480,29480,,Padova
29493,29493,,Vicenza
29495,29495,,Padova
29511,29511,,Vicenza
29514,29514,,Vicenza
29515,29515,,Padova
29517,29517,,Padova
29518,29518,,Vicenza
29520,29520,,Vicenza
29521,29521,,Padova
29523,29523,,Padova
29524,29524,,Vicenza
29527,29527,,Padova
29528,29528,,Vicenza
29530,29530,,Vicenza
29531,29531,,Vicenza
29533,29533,,Padova
29534,29534,,Padova
29536,29536,,Padova
29537,29537,,Vicenza
29539,29539,,Padova
29552,29552,,Padova
29553,29553,,Vicenza
29554,29554,,Vicenza
29555,29555,,Vicenza
29557,29557,,Vicenza
29560,29560,,Padova
29562,29562,,Vicenza
29563,29563,,Padova
29565,29565,,Vicenza
29569,29569,,Vicenza
29575,29575,,Vicenza
29577,29577,,Vicenza
29579,29579,,Vicenza
29589,29589,,Padova
29590,29590,,Vicenza
29593,29593,,Vicenza
29594,29594,,Vicenza
29609,29609,,Vicenza
29613,29613,,Vicenza
29616,29616,,Vicenza
29621,29621,,Vicenza
29624,29624,,Vicenza
29630,29630,,Vicenza
29633,29633,,Padova
29634,29634,,Vicenza
29644,29644,,Vicenza
29648,29648,,Padova
29652,29652,,Padova
29653,29653,,Padova
29654,29654,,Padova
29655,29655,,Padova
29660,29660,,Padova
29664,29664,,Vicenza
29669,29669,,Padova
29674,29674,,Padova
29684,29684,,Vicenza
29685,29685,,Vicenza
29686,29686,,Vicenza
29687,29687,,Vicenza
29688,29688,,Vicenza
29690,29690,,Vicenza
29691,29691,,Vicenza
29693,29693,,Padova
29701,29701,,Padova
29702,29702,,Padova
29703,29703,,Vicenza
29706,29706,,Padova
29709,29709,,Vicenza
29714,29714,,Vicenza
29715,29715,,Padova
29720,29720,,Padova
29727,29727,,Vicenza
29731,29731,,Vicenza
29737,29737,,Vicenza
29739,29739,,Vicenza
29749,29749,,Vicenza
29750,29750,,Padova
29757,29757,,Vicenza
